Job,nodes,ncpus,walltime,qtime,rtime
2089929.vm-pbs,1,1,60:00:00,0:5:4,0:22:22
2080708.vm-pbs,1,1,96:00:00,0:0:4,0:24:50
2072228.vm-pbs,1,1,96:00:00,0:0:0,1:7:11
2073736.vm-pbs,1,1,96:00:00,0:1:25,1:3:16
2067875.vm-pbs,1,8,168:00:00,0:0:2,0:10:41
2069656.vm-pbs,1,1,96:00:00,0:0:1,0:44:2
2091491.vm-pbs,1,1,60:00:00,0:3:46,0:2:7
2068519.vm-pbs,1,12,168:00:00,0:21:1,0:12:34
2071492.vm-pbs,1,1,60:00:00,0:0:1,8:32:39
2068201.vm-pbs,1,1,48:00:00,0:0:1,33:36:11
2072551.vm-pbs,1,1,01:00:00,0:31:48,0:3:35
2071684.vm-pbs,1,1,01:00:00,0:0:15,0:0:21
2094494.vm-pbs,1,1,60:00:00,0:0:1,0:26:12
2094925.vm-pbs,1,1,60:00:00,0:0:1,0:27:10
2084550.vm-pbs,1,1,60:00:00,0:0:2,0:5:48
2039640.vm-pbs,1,1,400:30:00,0:0:1,243:10:39
2073463.vm-pbs,1,1,01:00:00,0:15:28,0:8:7
2077868.vm-pbs,1,1,96:00:00,0:0:12,0:21:2
2092758.vm-pbs,1,1,60:00:00,0:3:55,0:20:46
2074274.vm-pbs,1,1,60:00:00,1:22:47,1:13:46
2094046.vm-pbs,1,1,60:00:00,0:0:1,0:25:24
2073618.vm-pbs,1,1,96:00:00,0:9:27,1:8:57
2073079.vm-pbs,1,1,60:00:00,1:45:27,1:9:34
2093904.vm-pbs,1,1,60:00:00,0:6:23,0:18:47
2085715.vm-pbs,1,2,00:05:00,0:0:1,0:0:39
2082038.vm-pbs,1,1,60:00:00,0:0:1,0:1:14
2076166.vm-pbs,1,1,60:00:00,0:0:0,0:0:20
2072772.vm-pbs,1,1,96:00:00,0:0:0,1:4:16
2086839.vm-pbs,1,1,60:00:00,0:0:1,0:3:1
2069904.vm-pbs,1,1,05:00:00,3:21:5,2:37:16
2093594.vm-pbs,1,1,60:00:00,0:7:6,0:3:35
2071031.vm-pbs,1,1,48:00:00,10:58:12,32:55:47
2089287.vm-pbs,1,1,60:00:00,0:0:1,0:17:47
2093052.vm-pbs,1,1,60:00:00,0:5:50,0:6:54
2085721.vm-pbs,1,1,60:00:00,0:0:1,0:4:19
2089406.vm-pbs,1,1,60:00:00,0:0:1,0:3:52
2083999.vm-pbs,1,1,96:00:00,0:1:17,0:20:33
2070158.vm-pbs,1,1,60:00:00,0:0:0,8:20:19
2086904.vm-pbs,1,1,60:00:00,0:0:1,0:3:10
2082944.vm-pbs,1,1,60:00:00,0:0:1,0:0:6
2093652.vm-pbs,1,1,60:00:00,0:5:9,0:5:22
2081208.vm-pbs,1,1,60:00:00,0:0:0,0:1:2
2085730.vm-pbs,1,1,60:00:00,0:0:1,0:3:31
2084035.vm-pbs,1,1,96:00:00,0:1:41,0:21:18
2082528.vm-pbs,1,1,60:00:00,0:0:1,0:0:11
2085611.vm-pbs,1,1,60:00:00,0:0:1,0:6:8
2089070.vm-pbs,1,1,60:00:00,0:0:1,0:19:16
2089194.vm-pbs,1,1,60:00:00,0:0:0,0:22:17
2067895.vm-pbs,1,1,60:00:00,0:0:1,8:19:52
2092041.vm-pbs,1,1,60:00:00,0:4:24,0:22:44
2090279.vm-pbs,1,1,60:00:00,0:3:56,0:2:32
2086866.vm-pbs,1,1,60:00:00,0:0:1,0:3:54
2082027.vm-pbs,1,1,60:00:00,0:0:1,0:2:1
2073048.vm-pbs,1,1,96:00:00,0:0:0,1:4:24
2091581.vm-pbs,1,1,96:00:00,0:0:1,2:2:33
2095387.vm-pbs,1,1,96:00:00,0:0:0,0:1:45
2092901.vm-pbs,1,1,60:00:00,0:4:42,0:6:59
2073882.vm-pbs,1,1,96:00:00,0:12:10,1:0:43
2092910.vm-pbs,1,1,60:00:00,0:5:24,0:5:10
2089135.vm-pbs,1,1,60:00:00,0:0:1,0:20:50
2092530.vm-pbs,1,1,60:00:00,0:6:19,0:7:11
2075889.vm-pbs,1,1,60:00:00,3:32:32,1:6:33
2083191.vm-pbs,1,1,60:00:00,0:0:1,0:1:24
2082355.vm-pbs,1,1,60:00:00,0:0:0,0:1:1
2084359.vm-pbs,1,1,96:00:00,0:0:1,0:22:41
2089312.vm-pbs,1,1,60:00:00,0:0:0,0:21:8
2087312.vm-pbs,1,1,60:00:00,0:0:1,0:2:45
2091367.vm-pbs,1,1,60:00:00,0:7:13,0:3:19
2072308.vm-pbs,1,1,96:00:00,0:0:0,1:2:23
2094960.vm-pbs,1,1,60:00:00,0:0:1,0:29:9
2071367.vm-pbs,1,1,60:00:00,0:0:1,1:29:55
2071081.vm-pbs,1,1,00:01:00,0:0:2,0:0:11
2092461.vm-pbs,1,1,96:00:00,1:45:52,2:6:2
2087351.vm-pbs,1,1,60:00:00,0:0:1,0:2:35
2072869.vm-pbs,1,1,96:00:00,0:0:0,1:2:21
2092621.vm-pbs,1,1,60:00:00,0:4:10,0:19:38
2083635.vm-pbs,1,1,60:00:00,0:0:0,0:0:51
2081740.vm-pbs,1,1,96:00:00,0:17:52,0:20:54
2094475.vm-pbs,1,1,60:00:00,0:0:1,0:26:12
2082539.vm-pbs,1,1,96:00:00,0:23:28,0:21:19
2072685.vm-pbs,1,1,60:00:00,0:57:32,1:11:1
2071335.vm-pbs,1,1,60:00:00,0:0:1,1:29:57
2090668.vm-pbs,1,1,60:00:00,0:3:26,0:19:21
2085848.vm-pbs,1,1,60:00:00,0:0:0,0:4:26
2071127.vm-pbs,1,1,48:00:00,0:0:0,42:18:42
2081377.vm-pbs,1,1,60:00:00,0:0:1,0:0:7
2080542.vm-pbs,1,1,96:00:00,0:0:1,0:20:40
2092902.vm-pbs,1,1,60:00:00,0:5:0,0:6:40
2075962.vm-pbs,1,1,60:00:00,5:15:45,1:3:28
2079690.vm-pbs,1,1,96:00:00,0:0:10,0:21:49
2070148.vm-pbs,1,1,60:00:00,0:0:1,8:16:14
2086576.vm-pbs,1,1,60:00:00,0:0:0,0:1:33
2094299.vm-pbs,1,1,60:00:00,0:0:3,0:24:47
2086871.vm-pbs,1,1,60:00:00,0:0:1,0:3:20
2092735.vm-pbs,1,1,60:00:00,0:5:13,0:3:16
2068927.vm-pbs,1,1,60:00:00,0:0:0,7:56:14
2078725.vm-pbs,1,1,96:00:00,0:5:25,0:18:23
2089552.vm-pbs,1,1,60:00:00,0:1:49,0:3:47
2085833.vm-pbs,1,1,60:00:00,0:0:1,0:6:4
2082053.vm-pbs,1,1,96:00:00,0:16:24,0:24:47
2094614.vm-pbs,1,1,60:00:00,0:0:1,0:26:39
2070727.vm-pbs,1,1,96:00:00,0:0:1,0:40:1
2075573.vm-pbs,1,1,01:00:00,0:0:1,0:43:34
2069002.vm-pbs,1,1,60:00:00,0:0:0,8:14:53
2078302.vm-pbs,1,1,60:00:00,0:0:1,0:0:0
2072758.vm-pbs,1,1,96:00:00,0:0:1,1:4:44
2073864.vm-pbs,1,1,96:00:00,0:2:30,1:5:2
2091970.vm-pbs,1,1,60:00:00,0:6:53,0:6:29
2081651.vm-pbs,1,1,60:00:00,0:0:11,0:1:10
2082226.vm-pbs,1,1,60:00:00,0:0:2,0:0:4
2071399.vm-pbs,1,1,60:00:00,0:0:2,1:29:53
2093882.vm-pbs,1,1,60:00:00,0:5:11,0:3:1
2091517.vm-pbs,1,1,60:00:00,0:6:22,0:21:14
2086207.vm-pbs,1,1,60:00:00,0:0:1,0:5:7
2070222.vm-pbs,1,1,96:00:00,0:40:34,0:42:8
2090103.vm-pbs,1,1,60:00:00,0:3:16,0:4:31
2072526.vm-pbs,1,1,01:00:00,0:28:27,0:6:56
2068238.vm-pbs,1,1,48:00:00,16:53:26,29:55:4
2085531.vm-pbs,1,1,60:00:00,0:0:2,0:1:16
2068175.vm-pbs,1,1,60:00:00,0:0:0,8:16:19
2073854.vm-pbs,1,1,60:00:00,1:23:4,1:15:41
2084034.vm-pbs,1,1,96:00:00,0:1:18,0:21:41
2071316.vm-pbs,1,1,60:00:00,0:0:0,1:29:58
2083197.vm-pbs,1,1,60:00:00,0:0:1,0:1:6
2093010.vm-pbs,1,1,60:00:00,0:6:29,0:4:16
2085620.vm-pbs,1,1,60:00:00,0:0:0,0:5:37
2093262.vm-pbs,1,1,60:00:00,0:4:28,0:28:7
2083970.vm-pbs,1,1,96:00:00,0:6:25,0:19:56
2082946.vm-pbs,1,1,60:00:00,0:0:1,0:0:3
2081040.vm-pbs,1,1,60:00:00,0:0:1,0:1:34
2069836.vm-pbs,1,1,05:00:00,0:11:41,0:5:27
2074692.vm-pbs,1,1,01:00:00,0:0:59,0:0:21
2093356.vm-pbs,1,1,60:00:00,0:4:27,0:21:26
2068824.vm-pbs,1,1,05:00:00,2:35:20,2:27:56
2075525.vm-pbs,1,1,01:00:00,0:0:1,0:43:35
2089461.vm-pbs,1,1,60:00:00,0:5:57,0:1:37
2086858.vm-pbs,1,1,60:00:00,0:0:1,0:4:42
2081049.vm-pbs,1,1,60:00:00,0:0:1,0:1:27
2075708.vm-pbs,1,1,01:00:00,1:37:22,0:41:23
2089230.vm-pbs,1,1,60:00:00,0:0:1,0:17:51
2086516.vm-pbs,1,1,60:00:00,0:0:1,0:4:13
2067940.vm-pbs,1,8,168:00:00,0:0:1,0:10:45
2067477.vm-pbs,1,1,60:00:00,0:0:2,8:18:23
2090449.vm-pbs,1,1,96:00:00,0:0:1,2:1:38
2078579.vm-pbs,1,1,60:00:00,0:0:1,0:1:7
2072317.vm-pbs,1,1,96:00:00,0:0:5,1:2:18
2069844.vm-pbs,1,1,05:00:00,0:15:40,0:11:28
2086791.vm-pbs,1,1,60:00:00,0:0:1,0:5:56
2067954.vm-pbs,1,8,168:00:00,0:0:2,0:8:47
2080852.vm-pbs,1,1,96:00:00,0:2:7,0:18:26
2068631.vm-pbs,1,8,168:00:00,0:0:1,0:12:52
2077857.vm-pbs,1,8,168:00:00,0:0:1,0:8:51
2069730.vm-pbs,1,1,72:00:00,0:0:1,0:0:15
2090966.vm-pbs,1,1,60:00:00,0:3:52,0:4:22
2076586.vm-pbs,1,1,60:00:00,0:0:1,0:0:3
2072385.vm-pbs,1,1,01:00:00,0:9:29,0:5:55
2069529.vm-pbs,1,1,48:00:00,0:0:0,40:49:52
2080578.vm-pbs,1,1,96:00:00,0:1:14,0:17:46
2081059.vm-pbs,1,1,96:00:00,0:0:0,0:21:15
2072776.vm-pbs,1,1,96:00:00,0:0:0,1:4:16
2069628.vm-pbs,1,12,50:00:00,0:0:2,0:0:8
2074283.vm-pbs,1,1,96:00:00,0:2:53,1:3:48
2087126.vm-pbs,1,1,60:00:00,0:0:1,0:5:15
2075824.vm-pbs,1,1,60:00:00,1:42:57,1:0:32
2091481.vm-pbs,1,1,60:00:00,0:3:51,0:3:15
2075747.vm-pbs,1,1,01:00:00,2:16:17,0:37:29
2088217.vm-pbs,1,1,96:00:00,0:0:0,0:33:10
2094058.vm-pbs,1,1,60:00:00,0:0:1,0:27:17
2086272.vm-pbs,1,1,60:00:00,0:0:1,0:6:11
2093783.vm-pbs,1,1,60:00:00,0:6:35,0:23:2
2092531.vm-pbs,1,1,60:00:00,0:7:8,0:21:24
2084693.vm-pbs,1,1,60:00:00,0:0:1,0:4:34
2070861.vm-pbs,1,1,96:00:00,0:0:1,0:36:12
2093782.vm-pbs,1,1,60:00:00,0:7:3,0:28:23
2068743.vm-pbs,1,1,05:00:00,0:0:1,2:33:6
2074355.vm-pbs,1,1,96:00:00,0:0:0,1:5:17
2092105.vm-pbs,1,1,60:00:00,0:7:10,0:21:5
2073743.vm-pbs,1,1,96:00:00,0:31:22,1:1:59
2092444.vm-pbs,1,1,60:00:00,0:4:44,0:4:49
2085074.vm-pbs,1,1,96:00:00,1:10:25,0:45:41
2084587.vm-pbs,1,1,96:00:00,0:0:1,0:44:13
2095092.vm-pbs,1,1,60:00:00,0:0:7,0:26:45
2089821.vm-pbs,1,1,60:00:00,0:5:0,0:4:21
2078592.vm-pbs,1,1,60:00:00,0:0:17,0:0:32
2079347.vm-pbs,1,1,60:00:00,0:0:1,0:0:29
2087743.vm-pbs,1,1,96:00:00,0:0:0,0:42:5
2089247.vm-pbs,1,1,60:00:00,0:0:1,0:19:26
2069046.vm-pbs,1,8,168:00:00,0:3:30,0:3:58
2087766.vm-pbs,1,1,96:00:00,0:0:13,0:40:24
2087576.vm-pbs,1,1,96:00:00,0:0:1,0:37:29
2080643.vm-pbs,1,1,60:00:00,2:2:25,0:6:54
2072706.vm-pbs,1,1,60:00:00,0:35:59,8:16:27
2068859.vm-pbs,1,12,168:00:00,0:5:0,0:11:36
2073404.vm-pbs,1,1,01:00:00,0:4:53,0:8:44
2070760.vm-pbs,1,1,96:00:00,0:0:0,0:37:11
2073053.vm-pbs,1,1,96:00:00,0:0:0,1:3:44
2068591.vm-pbs,1,12,50:00:00,0:0:12,21:49:9
2085094.vm-pbs,1,1,60:00:00,0:0:1,0:1:51
2083968.vm-pbs,1,1,60:00:00,0:0:2,0:1:18
2074242.vm-pbs,1,1,96:00:00,0:0:0,1:12:51
2072979.vm-pbs,1,12,50:00:00,4:47:1,21:28:53
2094492.vm-pbs,1,1,60:00:00,0:0:1,0:26:51
2086263.vm-pbs,1,1,60:00:00,0:0:1,0:3:3
2086529.vm-pbs,1,1,60:00:00,0:0:1,0:7:4
2068344.vm-pbs,1,8,168:00:00,0:0:1,0:9:32
2072570.vm-pbs,1,1,96:00:00,0:30:3,1:2:46
2074058.vm-pbs,1,1,96:00:00,0:0:1,1:2:10
2083343.vm-pbs,1,1,60:00:00,0:0:8,0:1:47
2071079.vm-pbs,1,1,00:30:00,0:0:1,0:25:58
2071499.vm-pbs,1,1,10:00:00,0:0:0,0:1:16
2071015.vm-pbs,1,1,48:00:00,9:56:30,41:59:16
2095389.vm-pbs,1,1,96:00:00,0:0:1,0:1:44
2081191.vm-pbs,1,1,60:00:00,0:0:0,0:1:44
2092009.vm-pbs,1,12,50:00:00,0:0:1,14:57:2
2087311.vm-pbs,1,1,60:00:00,0:0:0,0:2:47
2089160.vm-pbs,1,1,60:00:00,0:0:1,0:19:53
2073544.vm-pbs,1,1,01:00:00,0:27:9,0:6:24
2082069.vm-pbs,1,1,60:00:00,0:0:1,0:0:34
2071530.vm-pbs,1,1,60:00:00,0:0:3,8:15:57
2072399.vm-pbs,1,1,01:00:00,0:10:40,0:4:43
2072159.vm-pbs,1,1,60:00:00,1:13:40,1:13:49
2071362.vm-pbs,1,1,60:00:00,0:0:1,1:24:48
2090508.vm-pbs,1,1,96:00:00,0:0:1,2:1:32
2072127.vm-pbs,1,1,72:00:00,0:0:0,26:44:27
2086916.vm-pbs,1,1,60:00:00,0:0:0,0:6:45
2094608.vm-pbs,1,1,60:00:00,0:0:1,0:26:1
2069841.vm-pbs,1,1,05:00:00,0:12:17,0:14:51
2090481.vm-pbs,1,1,96:00:00,0:0:1,2:1:35
2075746.vm-pbs,1,1,01:00:00,2:16:11,0:37:35
2089478.vm-pbs,1,1,60:00:00,0:4:54,0:5:46
2070467.vm-pbs,1,1,96:00:00,0:0:1,0:43:12
2085621.vm-pbs,1,1,60:00:00,0:0:1,0:5:33
2071708.vm-pbs,1,1,01:00:00,0:0:2,0:0:18
2068964.vm-pbs,1,8,168:00:00,0:4:56,0:7:21
2083647.vm-pbs,1,1,60:00:00,0:0:1,0:0:39
2071569.vm-pbs,6,24,72:00:00,0:7:41,27:35:23
2073491.vm-pbs,1,1,01:00:00,0:18:31,0:10:3
2071422.vm-pbs,1,1,60:00:00,1:27:1,1:23:5
2086768.vm-pbs,1,1,60:00:00,0:0:2,0:3:12
2084156.vm-pbs,1,1,96:00:00,0:0:1,0:19:42
2081648.vm-pbs,1,1,60:00:00,0:0:1,0:1:27
2070632.vm-pbs,1,1,96:00:00,0:0:0,0:37:0
2072587.vm-pbs,1,1,96:00:00,0:29:26,1:8:35
2067486.vm-pbs,1,1,60:00:00,0:0:1,8:18:23
2092306.vm-pbs,1,1,60:00:00,0:7:17,0:2:45
2090454.vm-pbs,1,1,96:00:00,0:0:1,2:1:38
2093210.vm-pbs,1,1,60:00:00,0:6:57,0:7:21
2088785.vm-pbs,1,1,01:00:00,0:40:4,0:39:37
2073409.vm-pbs,1,1,01:00:00,0:5:19,0:8:18
2094811.vm-pbs,1,1,96:00:00,0:25:38,2:31:46
2069823.vm-pbs,1,1,05:00:00,0:0:1,0:12:8
2091865.vm-pbs,1,1,60:00:00,0:3:17,0:5:42
2077874.vm-pbs,1,1,96:00:00,0:0:8,0:20:53
2092833.vm-pbs,1,1,60:00:00,0:6:49,0:3:39
2086783.vm-pbs,1,1,60:00:00,0:0:1,0:6:42
2092141.vm-pbs,1,1,60:00:00,0:7:26,0:5:10
2075712.vm-pbs,1,1,01:00:00,1:41:12,0:37:33
2095244.vm-pbs,1,1,60:00:00,0:0:1,0:27:45
2093460.vm-pbs,1,1,60:00:00,0:5:10,0:4:20
2077964.vm-pbs,1,1,60:00:00,0:0:0,0:0:17
2075626.vm-pbs,1,1,01:00:00,0:46:2,0:42:38
2091420.vm-pbs,1,1,60:00:00,0:4:35,0:5:21
2094865.vm-pbs,1,1,60:00:00,0:0:1,0:27:1
2071133.vm-pbs,1,1,48:00:00,0:0:0,39:12:53
2070388.vm-pbs,1,1,96:00:00,0:0:7,0:39:7
2071024.vm-pbs,1,1,48:00:00,10:49:0,33:30:4
2081965.vm-pbs,1,1,01:00:00,0:41:56,0:11:26
2082812.vm-pbs,1,1,60:00:00,0:0:1,0:0:13
2089525.vm-pbs,1,1,60:00:00,0:4:18,0:20:23
2072533.vm-pbs,1,1,01:00:00,0:29:50,0:5:33
2074689.vm-pbs,1,1,01:00:00,0:0:59,0:0:21
2088757.vm-pbs,1,1,01:00:00,0:0:1,0:44:37
2089025.vm-pbs,1,1,480:00:00,0:20:5,22:4:37
2070127.vm-pbs,1,1,96:00:00,0:35:15,0:40:7
2071098.vm-pbs,1,1,48:00:00,0:0:1,41:34:0
2077860.vm-pbs,1,1,96:00:00,0:0:12,0:21:2
2087061.vm-pbs,1,1,60:00:00,0:0:1,0:5:4
2085579.vm-pbs,1,1,60:00:00,0:0:1,0:6:0
2090290.vm-pbs,1,1,60:00:00,0:3:33,0:21:36
2073767.vm-pbs,1,1,60:00:00,1:41:2,1:8:20
2094710.vm-pbs,1,1,60:00:00,0:0:1,0:27:33
2071668.vm-pbs,1,1,01:00:00,0:0:15,0:0:21
2081214.vm-pbs,1,1,60:00:00,0:0:0,0:0:49
2071448.vm-pbs,1,8,168:00:00,0:0:2,0:7:57
2090585.vm-pbs,1,1,60:00:00,0:5:59,0:20:55
2075928.vm-pbs,1,1,60:00:00,4:22:12,1:1:56
2094677.vm-pbs,1,1,60:00:00,0:0:1,0:24:17
2075709.vm-pbs,1,1,01:00:00,1:37:26,0:41:19
2072377.vm-pbs,1,1,01:00:00,0:8:26,0:6:58
2094174.vm-pbs,1,1,60:00:00,0:0:1,0:24:48
2091538.vm-pbs,1,1,60:00:00,0:7:19,0:5:31
2083378.vm-pbs,1,1,60:00:00,0:0:1,0:0:38
2081789.vm-pbs,1,1,01:00:00,0:7:4,0:11:20
2084129.vm-pbs,1,1,96:00:00,0:0:1,0:18:0
2072671.vm-pbs,1,1,96:00:00,0:0:1,1:2:38
2081759.vm-pbs,1,1,01:00:00,0:0:1,0:13:23
2094571.vm-pbs,1,1,96:00:00,1:15:46,2:26:11
2093197.vm-pbs,1,1,60:00:00,0:6:17,0:6:25
2087169.vm-pbs,1,1,60:00:00,0:0:1,0:3:55
2073768.vm-pbs,1,1,60:00:00,1:48:59,1:9:35
2071453.vm-pbs,1,12,50:00:00,0:0:2,1:29:49
2092600.vm-pbs,1,1,60:00:00,0:4:8,0:22:21
2066225.vm-pbs,1,1,48:00:00,0:0:0,33:15:45
2086066.vm-pbs,1,1,60:00:00,0:0:1,0:3:30
2088848.vm-pbs,1,1,01:00:00,1:25:32,0:39:13
2090509.vm-pbs,1,1,96:00:00,0:0:1,2:1:32
2087178.vm-pbs,1,1,96:00:00,0:0:1,0:38:18
2072787.vm-pbs,1,1,96:00:00,0:0:1,1:3:25
2083232.vm-pbs,1,1,60:00:00,0:0:1,0:0:10
2093728.vm-pbs,1,1,60:00:00,0:6:14,0:23:57
2071518.vm-pbs,1,1,60:00:00,0:0:1,8:24:15
2071028.vm-pbs,1,1,48:00:00,10:56:11,32:42:46
2070589.vm-pbs,1,1,96:00:00,0:0:0,0:43:24
2093323.vm-pbs,1,1,60:00:00,0:4:13,0:20:40
2069426.vm-pbs,1,1,96:00:00,0:0:1,0:17:41
2070246.vm-pbs,1,1,96:00:00,0:28:11,0:41:10
2094179.vm-pbs,1,1,10:00:00,0:0:1,1:43:48
2085416.vm-pbs,1,1,60:00:00,0:0:1,0:3:15
2074013.vm-pbs,1,1,96:00:00,0:3:56,1:0:23
2092681.vm-pbs,1,1,60:00:00,0:7:13,0:22:17
2073977.vm-pbs,1,1,96:00:00,0:9:39,1:3:16
2087818.vm-pbs,1,1,96:00:00,0:0:1,0:38:41
2085795.vm-pbs,1,1,60:00:00,0:0:1,0:6:1
2087323.vm-pbs,1,1,60:00:00,0:0:1,0:6:58
2073415.vm-pbs,1,1,01:00:00,0:5:27,0:8:10
2084405.vm-pbs,1,1,96:00:00,0:0:1,0:22:36
2086273.vm-pbs,1,1,60:00:00,0:0:1,0:6:11
2070212.vm-pbs,1,1,96:00:00,0:35:57,0:37:18
2068196.vm-pbs,1,1,48:00:00,0:0:11,30:50:33
2085251.vm-pbs,1,1,60:00:00,0:0:0,0:2:43
2083813.vm-pbs,1,1,96:00:00,0:0:14,0:19:12
2081923.vm-pbs,1,1,01:00:00,0:36:49,0:11:34
2093464.vm-pbs,1,1,60:00:00,0:4:34,0:19:21
2073420.vm-pbs,1,1,01:00:00,0:6:19,0:7:18
2072289.vm-pbs,1,1,60:00:00,2:11:0,1:12:50
2085187.vm-pbs,1,1,60:00:00,0:0:4,0:4:57
2092573.vm-pbs,1,1,60:00:00,0:4:16,0:21:7
2090622.vm-pbs,1,1,60:00:00,0:7:4,0:3:51
2089722.vm-pbs,1,1,60:00:00,0:3:8,0:23:15
2081438.vm-pbs,1,1,96:00:00,0:1:56,0:21:31
2089623.vm-pbs,1,1,60:00:00,0:7:46,0:4:27
2074390.vm-pbs,1,1,60:00:00,1:49:22,1:8:59
2084222.vm-pbs,1,1,96:00:00,0:0:1,0:17:40
2084019.vm-pbs,1,1,96:00:00,0:0:52,0:18:47
2081354.vm-pbs,1,1,60:00:00,0:0:1,0:1:2
2087434.vm-pbs,1,1,60:00:00,0:0:0,0:6:32
2069787.vm-pbs,1,1,96:00:00,0:41:0,0:42:11
2088319.vm-pbs,1,1,60:00:00,0:0:1,0:19:38
2067882.vm-pbs,1,1,60:00:00,0:0:1,8:15:38
2081956.vm-pbs,1,1,01:00:00,0:40:37,0:7:45
2090683.vm-pbs,1,1,60:00:00,0:3:34,0:22:50
2084899.vm-pbs,1,1,60:00:00,0:0:0,0:4:48
2073542.vm-pbs,1,1,01:00:00,0:27:9,0:11:25
2081374.vm-pbs,1,1,96:00:00,0:0:1,0:20:24
2070302.vm-pbs,1,1,96:00:00,0:46:10,0:40:54
2093626.vm-pbs,1,1,60:00:00,0:6:51,0:3:57
2090388.vm-pbs,1,1,60:00:00,0:5:47,0:18:6
2091175.vm-pbs,1,1,60:00:00,0:6:34,0:21:13
2085342.vm-pbs,1,1,60:00:00,0:0:0,0:0:59
2081918.vm-pbs,1,1,01:00:00,0:32:19,0:11:3
2094695.vm-pbs,1,1,60:00:00,0:0:1,0:25:45
2074227.vm-pbs,1,1,60:00:00,1:4:55,1:11:36
2084037.vm-pbs,1,1,96:00:00,0:1:52,0:21:2
2092187.vm-pbs,1,1,60:00:00,0:3:44,0:25:41
2089910.vm-pbs,1,1,60:00:00,0:2:49,0:1:21
2070920.vm-pbs,1,1,60:00:00,0:0:0,8:21:36
2088492.vm-pbs,1,1,60:00:00,0:0:1,0:22:51
2070659.vm-pbs,1,1,96:00:00,0:0:0,0:36:54
2072963.vm-pbs,1,2,00:05:00,0:0:1,0:2:42
2090194.vm-pbs,1,1,60:00:00,0:6:40,0:2:3
2094589.vm-pbs,1,1,60:00:00,0:0:1,0:28:9
2092416.vm-pbs,1,1,60:00:00,0:2:57,0:19:46
2087629.vm-pbs,1,1,96:00:00,0:0:0,0:36:53
2069760.vm-pbs,1,1,96:00:00,0:43:34,0:40:13
2086490.vm-pbs,1,1,60:00:00,0:0:1,0:3:9
2068000.vm-pbs,1,8,168:00:00,0:0:55,0:11:5
2091969.vm-pbs,1,1,60:00:00,0:7:46,0:7:11
2068959.vm-pbs,1,12,168:00:00,0:4:7,0:4:9
2075854.vm-pbs,1,1,60:00:00,1:48:28,1:5:0
2072562.vm-pbs,1,1,96:00:00,0:21:0,1:2:3
2069480.vm-pbs,1,1,00:05:00,0:0:1,0:1:17
2094252.vm-pbs,1,1,60:00:00,0:0:1,0:25:41
2092035.vm-pbs,1,1,60:00:00,0:4:45,0:23:6
2077118.vm-pbs,1,1,60:00:00,0:0:1,0:0:2
2088091.vm-pbs,1,1,96:00:00,0:0:0,0:41:6
2080745.vm-pbs,1,1,96:00:00,0:1:51,0:19:3
2086956.vm-pbs,1,1,60:00:00,0:0:1,0:4:30
2087004.vm-pbs,1,1,60:00:00,0:0:0,0:2:57
2072824.vm-pbs,1,1,60:00:00,0:27:5,8:23:37
2084317.vm-pbs,1,1,96:00:00,0:0:1,0:22:35
2090557.vm-pbs,1,1,60:00:00,0:6:1,0:20:34
2076566.vm-pbs,1,1,60:00:00,0:0:2,0:0:12
2070901.vm-pbs,1,1,60:00:00,0:0:1,8:20:3
2079369.vm-pbs,1,1,60:00:00,0:0:1,0:0:9
2073104.vm-pbs,1,1,60:00:00,1:59:52,1:14:1
2088770.vm-pbs,1,1,01:00:00,0:0:1,0:39:33
2085663.vm-pbs,1,1,60:00:00,0:0:1,0:0:54
2093389.vm-pbs,1,1,60:00:00,0:6:47,0:19:35
2095153.vm-pbs,1,1,60:00:00,0:0:1,0:27:43
2087058.vm-pbs,1,1,60:00:00,0:0:1,0:5:27
2071463.vm-pbs,1,1,10:00:00,0:0:0,3:52:10
2084635.vm-pbs,1,1,96:00:00,1:37:22,0:42:18
2084512.vm-pbs,1,1,60:00:00,0:0:0,0:1:54
2090181.vm-pbs,1,1,60:00:00,0:7:12,0:4:3
2089039.vm-pbs,1,1,60:00:00,0:0:1,0:21:6
2086118.vm-pbs,1,1,60:00:00,0:0:1,0:5:25
2070239.vm-pbs,1,1,60:00:00,0:0:1,8:17:7
2093156.vm-pbs,1,1,60:00:00,0:4:26,0:19:54
2084396.vm-pbs,1,1,96:00:00,0:0:1,0:18:4
2086268.vm-pbs,1,1,60:00:00,0:0:1,0:2:13
2069491.vm-pbs,1,1,48:00:00,0:0:0,32:18:9
2089609.vm-pbs,1,1,60:00:00,0:7:4,0:1:35
2068205.vm-pbs,1,1,48:00:00,0:0:0,34:16:14
2072189.vm-pbs,1,1,96:00:00,0:18:14,1:9:44
2094921.vm-pbs,1,1,60:00:00,0:0:1,0:23:50
2076585.vm-pbs,1,1,60:00:00,0:0:1,0:0:3
2089729.vm-pbs,1,1,60:00:00,0:4:15,0:21:47
2095288.vm-pbs,1,12,399:00:00,0:29:10,0:8:41
2086681.vm-pbs,1,1,60:00:00,0:0:0,0:5:14
2080404.vm-pbs,1,1,60:00:00,0:0:0,0:0:15
2091596.vm-pbs,1,1,96:00:00,1:56:54,1:51:45
2091169.vm-pbs,1,1,60:00:00,0:6:38,0:7:18
2084690.vm-pbs,1,1,60:00:00,0:0:1,0:4:38
