,thread,time,event
,0,15510,rank 1 haven't tasks
,0,15510,worker try execute another tasks from 0 rank
,0,15510,rank 0 haven't tasks
,0,15510,worker finished job
,6,15513,tasks.size = 10
,0,15516,worker is executing own tasks
,0,15540,worker is executing another tasks
,0,15540,worker try execute another tasks from 1 rank
,0,15540,rank 1 haven't tasks
,0,15540,worker try execute another tasks from 0 rank
,0,15541,rank 0 haven't tasks
,0,15541,worker finished job
,6,15544,tasks.size = 10
,0,15547,worker is executing own tasks
,0,15570,worker is executing another tasks
,0,15570,worker try execute another tasks from 1 rank
,0,15571,rank 1 haven't tasks
,0,15571,worker try execute another tasks from 0 rank
,0,15571,rank 0 haven't tasks
,0,15571,worker finished job
,6,15574,tasks.size = 10
,0,15577,worker is executing own tasks
,0,15602,worker is executing another tasks
,0,15602,worker try execute another tasks from 1 rank
,0,15602,rank 1 haven't tasks
,0,15602,worker try execute another tasks from 0 rank
,0,15602,rank 0 haven't tasks
,0,15602,worker finished job
,6,15605,tasks.size = 10
,0,15608,worker is executing own tasks
,0,15632,worker is executing another tasks
,0,15632,worker try execute another tasks from 1 rank
,0,15633,rank 1 haven't tasks
,0,15633,worker try execute another tasks from 0 rank
,0,15633,rank 0 haven't tasks
,0,15633,worker finished job
,6,15636,tasks.size = 10
,0,15640,worker is executing own tasks
,0,15664,worker is executing another tasks
,0,15664,worker try execute another tasks from 1 rank
,0,15664,rank 1 haven't tasks
,0,15664,worker try execute another tasks from 0 rank
,0,15664,rank 0 haven't tasks
,0,15664,worker finished job
,6,15667,tasks.size = 10
,0,15671,worker is executing own tasks
,0,15695,worker is executing another tasks
,0,15695,worker try execute another tasks from 1 rank
,0,15696,rank 1 haven't tasks
,0,15696,worker try execute another tasks from 0 rank
,0,15696,rank 0 haven't tasks
,0,15696,worker finished job
,6,15698,tasks.size = 10
,0,15702,worker is executing own tasks
,0,15726,worker is executing another tasks
,0,15726,worker try execute another tasks from 1 rank
,0,15727,rank 1 haven't tasks
,0,15727,worker try execute another tasks from 0 rank
,0,15727,rank 0 haven't tasks
,0,15727,worker finished job
,6,15730,tasks.size = 10
,0,15733,worker is executing own tasks
,0,15757,worker is executing another tasks
,0,15757,worker try execute another tasks from 1 rank
,0,15758,rank 1 haven't tasks
,0,15758,worker try execute another tasks from 0 rank
,0,15758,rank 0 haven't tasks
,0,15758,worker finished job
,6,15761,tasks.size = 10
,0,15764,worker is executing own tasks
,0,15788,worker is executing another tasks
,0,15788,worker try execute another tasks from 1 rank
,0,15788,rank 1 haven't tasks
,0,15788,worker try execute another tasks from 0 rank
,0,15789,rank 0 haven't tasks
,0,15789,worker finished job
,6,15789,tasks.size = 10
,0,15792,worker is executing own tasks
,3,15814,task 29 pass to 1
,0,15815,worker is executing another tasks
,0,15815,worker try execute another tasks from 1 rank
,3,15815,delete task 28
,0,15816,rank 1 haven't tasks
,0,15816,worker try execute another tasks from 0 rank
,0,15816,rank 0 haven't tasks
,0,15816,worker finished job
,3,15817,change location in 0 for task 28 counter was 1
,3,15818,change location in 1 for task 28 counter was 0
,3,15818,map changed for task 28; sendedTaskCounter.size = 0
,6,15827,tasks.size = 9
,0,15838,worker is executing own tasks
,0,15860,worker is executing another tasks
,0,15860,worker try execute another tasks from 1 rank
,0,15860,rank 1 haven't tasks
,0,15860,worker try execute another tasks from 0 rank
,0,15860,rank 0 haven't tasks
,0,15860,worker finished job
,6,15863,tasks.size = 9
,0,15865,worker is executing own tasks
,0,15888,worker is executing another tasks
,0,15888,worker try execute another tasks from 1 rank
,0,15888,rank 1 haven't tasks
,0,15888,worker try execute another tasks from 0 rank
,0,15888,rank 0 haven't tasks
,0,15888,worker finished job
,6,15891,tasks.size = 9
,0,15894,worker is executing own tasks
,0,15916,worker is executing another tasks
,0,15916,worker try execute another tasks from 1 rank
,0,15916,rank 1 haven't tasks
,0,15916,worker try execute another tasks from 0 rank
,0,15917,rank 0 haven't tasks
,0,15917,worker finished job
,6,15920,tasks.size = 9
,0,15923,worker is executing own tasks
,0,15944,worker is executing another tasks
,0,15944,worker try execute another tasks from 1 rank
,0,15945,rank 1 haven't tasks
,0,15945,worker try execute another tasks from 0 rank
,0,15946,rank 0 haven't tasks
,0,15946,worker finished job
,6,15948,tasks.size = 9
,0,15950,worker is executing own tasks
,0,15972,worker is executing another tasks
,0,15972,worker try execute another tasks from 1 rank
,0,15973,rank 1 haven't tasks
,0,15973,worker try execute another tasks from 0 rank
,0,15973,rank 0 haven't tasks
,0,15973,worker finished job
,6,15976,tasks.size = 9
,0,15979,worker is executing own tasks
,0,16001,worker is executing another tasks
,0,16001,worker try execute another tasks from 1 rank
,0,16001,rank 1 haven't tasks
,0,16001,worker try execute another tasks from 0 rank
,0,16001,rank 0 haven't tasks
,0,16001,worker finished job
,6,16004,tasks.size = 9
,0,16006,worker is executing own tasks
,0,16029,worker is executing another tasks
,0,16029,worker try execute another tasks from 1 rank
,0,16029,rank 1 haven't tasks
,0,16029,worker try execute another tasks from 0 rank
,0,16029,rank 0 haven't tasks
,0,16029,worker finished job
,6,16032,tasks.size = 9
,0,16035,worker is executing own tasks
,0,16057,worker is executing another tasks
,0,16057,worker try execute another tasks from 1 rank
,0,16058,rank 1 haven't tasks
,0,16058,worker try execute another tasks from 0 rank
,0,16058,rank 0 haven't tasks
,0,16058,worker finished job
,6,16061,tasks.size = 9
,0,16064,worker is executing own tasks
,0,16086,worker is executing another tasks
,0,16086,worker try execute another tasks from 1 rank
,0,16086,rank 1 haven't tasks
,0,16086,worker try execute another tasks from 0 rank
,0,16086,rank 0 haven't tasks
,0,16086,worker finished job
,6,16089,tasks.size = 9
,0,16092,worker is executing own tasks
,0,16114,worker is executing another tasks
,0,16114,worker try execute another tasks from 1 rank
,0,16114,rank 1 haven't tasks
,0,16114,worker try execute another tasks from 0 rank
,0,16115,rank 0 haven't tasks
,0,16115,worker finished job
,6,16117,tasks.size = 9
,0,16120,worker is executing own tasks
,0,16142,worker is executing another tasks
,0,16142,worker try execute another tasks from 1 rank
,0,16142,rank 1 haven't tasks
,0,16142,worker try execute another tasks from 0 rank
,0,16142,rank 0 haven't tasks
,0,16142,worker finished job
,6,16145,tasks.size = 9
,0,16148,worker is executing own tasks
,0,16171,worker is executing another tasks
,0,16171,worker try execute another tasks from 1 rank
,0,16171,rank 1 haven't tasks
,0,16171,worker try execute another tasks from 0 rank
,0,16171,rank 0 haven't tasks
,0,16171,worker finished job
,6,16173,tasks.size = 9
,0,16176,worker is executing own tasks
,0,16198,worker is executing another tasks
,0,16198,worker try execute another tasks from 1 rank
,0,16198,rank 1 haven't tasks
,0,16198,worker try execute another tasks from 0 rank
,0,16198,rank 0 haven't tasks
,0,16198,worker finished job
,6,16201,tasks.size = 9
,0,16204,worker is executing own tasks
,0,16227,worker is executing another tasks
,0,16227,worker try execute another tasks from 1 rank
,0,16227,rank 1 haven't tasks
,0,16227,worker try execute another tasks from 0 rank
,0,16227,rank 0 haven't tasks
,0,16227,worker finished job
,6,16229,tasks.size = 9
,0,16232,worker is executing own tasks
,0,16255,worker is executing another tasks
,0,16255,worker try execute another tasks from 1 rank
,0,16255,rank 1 haven't tasks
,0,16255,worker try execute another tasks from 0 rank
,0,16255,rank 0 haven't tasks
,0,16255,worker finished job
,6,16257,tasks.size = 9
,0,16260,worker is executing own tasks
,0,16283,worker is executing another tasks
,0,16283,worker try execute another tasks from 1 rank
,0,16283,rank 1 haven't tasks
,0,16283,worker try execute another tasks from 0 rank
,0,16283,rank 0 haven't tasks
,0,16283,worker finished job
,6,16285,tasks.size = 9
,0,16288,worker is executing own tasks
,0,16311,worker is executing another tasks
,0,16311,worker try execute another tasks from 1 rank
,0,16312,rank 1 haven't tasks
,0,16312,worker try execute another tasks from 0 rank
,0,16312,rank 0 haven't tasks
,0,16312,worker finished job
,6,16313,tasks.size = 9
,0,16316,worker is executing own tasks
,0,16339,worker is executing another tasks
,0,16339,worker try execute another tasks from 1 rank
,0,16340,rank 1 haven't tasks
,0,16340,worker try execute another tasks from 0 rank
,0,16340,rank 0 haven't tasks
,0,16340,worker finished job
,6,16341,tasks.size = 9
,0,16343,worker is executing own tasks
,0,16366,worker is executing another tasks
,0,16366,worker try execute another tasks from 1 rank
,0,16367,rank 1 haven't tasks
,0,16367,worker try execute another tasks from 0 rank
,0,16367,rank 0 haven't tasks
,0,16367,worker finished job
,6,16368,tasks.size = 9
,0,16371,worker is executing own tasks
,0,16393,worker is executing another tasks
,0,16393,worker try execute another tasks from 1 rank
,0,16394,rank 1 haven't tasks
,0,16394,worker try execute another tasks from 0 rank
,0,16394,rank 0 haven't tasks
,0,16394,worker finished job
,6,16396,tasks.size = 9
,0,16399,worker is executing own tasks
,0,16422,worker is executing another tasks
,0,16422,worker try execute another tasks from 1 rank
,0,16422,rank 1 haven't tasks
,0,16422,worker try execute another tasks from 0 rank
,0,16422,rank 0 haven't tasks
,0,16422,worker finished job
,6,16424,tasks.size = 9
,0,16427,worker is executing own tasks
,0,16450,worker is executing another tasks
,0,16450,worker try execute another tasks from 1 rank
,0,16450,rank 1 haven't tasks
,0,16450,worker try execute another tasks from 0 rank
,0,16450,rank 0 haven't tasks
,0,16450,worker finished job
,6,16453,tasks.size = 9
,0,16456,worker is executing own tasks
,0,16478,worker is executing another tasks
,0,16478,worker try execute another tasks from 1 rank
,0,16479,rank 1 haven't tasks
,0,16479,worker try execute another tasks from 0 rank
,0,16479,rank 0 haven't tasks
,0,16479,worker finished job
,6,16481,tasks.size = 9
,0,16483,worker is executing own tasks
,0,16505,worker is executing another tasks
,0,16505,worker try execute another tasks from 1 rank
,0,16505,rank 1 haven't tasks
,0,16505,worker try execute another tasks from 0 rank
,0,16505,rank 0 haven't tasks
,0,16505,worker finished job
,6,16507,tasks.size = 9
,0,16510,worker is executing own tasks
,0,16532,worker is executing another tasks
,0,16532,worker try execute another tasks from 1 rank
,0,16533,rank 1 haven't tasks
,0,16533,worker try execute another tasks from 0 rank
,0,16533,rank 0 haven't tasks
,0,16533,worker finished job
,6,16535,tasks.size = 9
,0,16538,worker is executing own tasks
,0,16561,worker is executing another tasks
,0,16561,worker try execute another tasks from 1 rank
,0,16561,rank 1 haven't tasks
,0,16561,worker try execute another tasks from 0 rank
,0,16561,rank 0 haven't tasks
,0,16561,worker finished job
,6,16563,tasks.size = 9
,0,16566,worker is executing own tasks
,0,16588,worker is executing another tasks
,0,16588,worker try execute another tasks from 1 rank
,0,16588,rank 1 haven't tasks
,0,16588,worker try execute another tasks from 0 rank
,0,16588,rank 0 haven't tasks
,0,16588,worker finished job
,6,16591,tasks.size = 9
,0,16593,worker is executing own tasks
,0,16617,worker is executing another tasks
,0,16617,worker try execute another tasks from 1 rank
,0,16617,rank 1 haven't tasks
,0,16617,worker try execute another tasks from 0 rank
,0,16617,rank 0 haven't tasks
,0,16617,worker finished job
,6,16618,tasks.size = 9
,0,16621,worker is executing own tasks
,0,16644,worker is executing another tasks
,0,16644,worker try execute another tasks from 1 rank
,0,16644,rank 1 haven't tasks
,0,16644,worker try execute another tasks from 0 rank
,0,16644,rank 0 haven't tasks
,0,16644,worker finished job
,6,16646,tasks.size = 9
,0,16648,worker is executing own tasks
,0,16670,worker is executing another tasks
,0,16670,worker try execute another tasks from 1 rank
,0,16670,rank 1 haven't tasks
,0,16670,worker try execute another tasks from 0 rank
,0,16670,rank 0 haven't tasks
,0,16670,worker finished job
,6,16673,tasks.size = 9
,0,16675,worker is executing own tasks
,0,16698,worker is executing another tasks
,0,16698,worker try execute another tasks from 1 rank
,0,16698,rank 1 haven't tasks
,0,16698,worker try execute another tasks from 0 rank
,0,16698,rank 0 haven't tasks
,0,16698,worker finished job
,6,16701,tasks.size = 9
,0,16703,worker is executing own tasks
,0,16725,worker is executing another tasks
,0,16725,worker try execute another tasks from 1 rank
,0,16725,rank 1 haven't tasks
,0,16725,worker try execute another tasks from 0 rank
,0,16725,rank 0 haven't tasks
,0,16725,worker finished job
,6,16728,tasks.size = 9
,0,16730,worker is executing own tasks
,0,16754,worker is executing another tasks
,0,16754,worker try execute another tasks from 1 rank
,0,16754,rank 1 haven't tasks
,0,16754,worker try execute another tasks from 0 rank
,0,16754,rank 0 haven't tasks
,0,16754,worker finished job
,6,16755,tasks.size = 9
,0,16758,worker is executing own tasks
,0,16780,worker is executing another tasks
,0,16780,worker try execute another tasks from 1 rank
,0,16780,rank 1 haven't tasks
,0,16780,worker try execute another tasks from 0 rank
,0,16781,rank 0 haven't tasks
,0,16781,worker finished job
,6,16783,tasks.size = 9
,0,16785,worker is executing own tasks
,0,16808,worker is executing another tasks
,0,16808,worker try execute another tasks from 1 rank
,0,16808,rank 1 haven't tasks
,0,16808,worker try execute another tasks from 0 rank
,0,16809,rank 0 haven't tasks
,0,16809,worker finished job
,6,16811,tasks.size = 9
,0,16813,worker is executing own tasks
,0,16836,worker is executing another tasks
,0,16836,worker try execute another tasks from 1 rank
,0,16836,rank 1 haven't tasks
,0,16836,worker try execute another tasks from 0 rank
,0,16836,rank 0 haven't tasks
,0,16836,worker finished job
,6,16839,tasks.size = 9
,0,16842,worker is executing own tasks
,0,16864,worker is executing another tasks
,0,16864,worker try execute another tasks from 1 rank
,0,16864,rank 1 haven't tasks
,0,16864,worker try execute another tasks from 0 rank
,0,16864,rank 0 haven't tasks
,0,16864,worker finished job
,6,16867,tasks.size = 9
,0,16869,worker is executing own tasks
,0,16893,worker is executing another tasks
,0,16893,worker try execute another tasks from 1 rank
,0,16893,rank 1 haven't tasks
,0,16893,worker try execute another tasks from 0 rank
,0,16893,rank 0 haven't tasks
,0,16893,worker finished job
,6,16895,tasks.size = 9
,0,16897,worker is executing own tasks
,0,16921,worker is executing another tasks
,0,16921,worker try execute another tasks from 1 rank
,0,16921,rank 1 haven't tasks
,0,16921,worker try execute another tasks from 0 rank
,0,16921,rank 0 haven't tasks
,0,16921,worker finished job
,6,16923,tasks.size = 9
,0,16925,worker is executing own tasks
,0,16947,worker is executing another tasks
,0,16947,worker try execute another tasks from 1 rank
,0,16948,rank 1 haven't tasks
,0,16948,worker try execute another tasks from 0 rank
,0,16948,rank 0 haven't tasks
,0,16948,worker finished job
,6,16950,tasks.size = 9
,0,16952,worker is executing own tasks
,0,16976,worker is executing another tasks
,0,16976,worker try execute another tasks from 1 rank
,0,16976,rank 1 haven't tasks
,0,16976,worker try execute another tasks from 0 rank
,0,16976,rank 0 haven't tasks
,0,16976,worker finished job
,6,16978,tasks.size = 9
,0,16980,worker is executing own tasks
,0,17002,worker is executing another tasks
,0,17002,worker try execute another tasks from 1 rank
,0,17003,rank 1 haven't tasks
,0,17003,worker try execute another tasks from 0 rank
,0,17003,rank 0 haven't tasks
,0,17003,worker finished job
,6,17005,tasks.size = 9
,0,17007,worker is executing own tasks
,0,17030,worker is executing another tasks
,0,17030,worker try execute another tasks from 1 rank
,0,17030,rank 1 haven't tasks
,0,17030,worker try execute another tasks from 0 rank
,0,17030,rank 0 haven't tasks
,0,17030,worker finished job
,6,17033,tasks.size = 9
,0,17035,worker is executing own tasks
,0,17058,worker is executing another tasks
,0,17058,worker try execute another tasks from 1 rank
,0,17058,rank 1 haven't tasks
,0,17058,worker try execute another tasks from 0 rank
,0,17059,rank 0 haven't tasks
,0,17059,worker finished job
,6,17061,tasks.size = 9
,0,17064,worker is executing own tasks
,0,17087,worker is executing another tasks
,0,17087,worker try execute another tasks from 1 rank
,0,17087,rank 1 haven't tasks
,0,17087,worker try execute another tasks from 0 rank
,0,17088,rank 0 haven't tasks
,0,17088,worker finished job
,6,17089,tasks.size = 9
,0,17091,worker is executing own tasks
,0,17114,worker is executing another tasks
,0,17114,worker try execute another tasks from 1 rank
,0,17114,rank 1 haven't tasks
,0,17114,worker try execute another tasks from 0 rank
,0,17114,rank 0 haven't tasks
,0,17114,worker finished job
,6,17116,tasks.size = 9
,0,17119,worker is executing own tasks
,0,17142,worker is executing another tasks
,0,17142,worker try execute another tasks from 1 rank
,0,17142,rank 1 haven't tasks
,0,17142,worker try execute another tasks from 0 rank
,0,17142,rank 0 haven't tasks
,0,17142,worker finished job
,6,17145,tasks.size = 9
,0,17148,worker is executing own tasks
,0,17171,worker is executing another tasks
,0,17171,worker try execute another tasks from 1 rank
,0,17171,rank 1 haven't tasks
,0,17171,worker try execute another tasks from 0 rank
,0,17171,rank 0 haven't tasks
,0,17171,worker finished job
,6,17173,tasks.size = 9
,0,17177,worker is executing own tasks
,0,17200,worker is executing another tasks
,0,17200,worker try execute another tasks from 1 rank
,0,17201,rank 1 haven't tasks
,0,17201,worker try execute another tasks from 0 rank
,0,17201,rank 0 haven't tasks
,0,17201,worker finished job
,6,17202,tasks.size = 9
,0,17205,worker is executing own tasks
,0,17228,worker is executing another tasks
,0,17228,worker try execute another tasks from 1 rank
,0,17228,rank 1 haven't tasks
,0,17228,worker try execute another tasks from 0 rank
,0,17228,rank 0 haven't tasks
,0,17228,worker finished job
,6,17231,tasks.size = 9
,0,17233,worker is executing own tasks
,0,17256,worker is executing another tasks
,0,17256,worker try execute another tasks from 1 rank
,0,17256,rank 1 haven't tasks
,0,17256,worker try execute another tasks from 0 rank
,0,17256,rank 0 haven't tasks
,0,17256,worker finished job
,6,17259,tasks.size = 9
,0,17261,worker is executing own tasks
,0,17283,worker is executing another tasks
,0,17283,worker try execute another tasks from 1 rank
,0,17283,rank 1 haven't tasks
,0,17283,worker try execute another tasks from 0 rank
,0,17283,rank 0 haven't tasks
,0,17283,worker finished job
,6,17286,tasks.size = 9
,0,17289,worker is executing own tasks
,0,17312,worker is executing another tasks
,0,17312,worker try execute another tasks from 1 rank
,0,17312,rank 1 haven't tasks
,0,17312,worker try execute another tasks from 0 rank
,0,17312,rank 0 haven't tasks
,0,17312,worker finished job
,6,17314,tasks.size = 9
,0,17317,worker is executing own tasks
,0,17339,worker is executing another tasks
,0,17339,worker try execute another tasks from 1 rank
,0,17340,rank 1 haven't tasks
,0,17340,worker try execute another tasks from 0 rank
,0,17340,rank 0 haven't tasks
,0,17340,worker finished job
,6,17342,tasks.size = 9
,0,17345,worker is executing own tasks
,0,17369,worker is executing another tasks
,0,17369,worker try execute another tasks from 1 rank
,0,17369,rank 1 haven't tasks
,0,17369,worker try execute another tasks from 0 rank
,0,17369,rank 0 haven't tasks
,0,17369,worker finished job
,6,17371,tasks.size = 9
,0,17373,worker is executing own tasks
,0,17396,worker is executing another tasks
,0,17396,worker try execute another tasks from 1 rank
,0,17396,rank 1 haven't tasks
,0,17396,worker try execute another tasks from 0 rank
,0,17397,rank 0 haven't tasks
,0,17397,worker finished job
,6,17398,tasks.size = 9
,0,17400,worker is executing own tasks
,0,17424,worker is executing another tasks
,0,17424,worker try execute another tasks from 1 rank
,0,17424,rank 1 haven't tasks
,0,17424,worker try execute another tasks from 0 rank
,0,17424,rank 0 haven't tasks
,0,17424,worker finished job
,6,17426,tasks.size = 9
,3,17428,map controller is closed
,0,17428,worker is closed
,1,17428,dispatcher closed
